Cuenta,Tipo de Documento,Identificacion Cliente,Nombre Cliente,Documento Afectado,Fecha emision,Fecha Vencimiento,Suma de Edad Cartera,Suma de Saldo Total Cartera,email
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,38765,2022/10/08,2022/11/07,-4," $  115.800,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,38902,2022/10/09,2022/11/08,-5," $  509.000,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,38903,2022/10/09,2022/11/08,-5," $  171.800,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,38904,2022/10/09,2022/11/08,-5," $  515.400,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,38905,2022/10/09,2022/11/08,-5," $  405.300,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,38906,2022/10/09,2022/11/08,-5," $  231.600,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,38907,2022/10/09,2022/11/08,-5," $  93.800,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,38908,2022/10/09,2022/11/08,-5," $  2.443.200,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,39139,2022/10/11,2022/11/10,-7," $  139.800,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,39140,2022/10/11,2022/11/10,-7," $  381.561,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,39141,2022/10/11,2022/11/10,-7," $  337.267,50 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,39673,2022/10/15,2022/11/14,-11," $  254.374,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,39674,2022/10/15,2022/11/14,-11," $  159.128,50 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,39675,2022/10/15,2022/11/14,-11," $  250.514,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,39676,2022/10/16,2022/11/15,-12," $  635.935,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,39677,2022/10/16,2022/11/15,-12," $  1.719.147,50 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,39804,2022/10/16,2022/11/15,-12," $  294.711,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900337549,SISTEMAS EN PROTECCION CONTRA INCENDIOS SAS,40063,2022/10/20,2022/11/19,-16," $  728.961,00 ",vanesa.cantillo@spci.com.co
13050502,FVA ,900241655,SOLE SOLUCIONES EMPRESARIALES SAS,33949,2022/08/10,2022/09/09,55," $  1.319.207,11 ",ghumana@solesoluciones.com
13050502,FVA ,900241655,SOLE SOLUCIONES EMPRESARIALES SAS,35701,2022/09/05,2022/10/05,29," $  110.000,00 ",ghumana@solesoluciones.com
13050502,FVA ,900241655,SOLE SOLUCIONES EMPRESARIALES SAS,36625,2022/09/09,2022/10/09,25," $  212.300,00 ",ghumana@solesoluciones.com
13050502,FVA ,900241655,SOLE SOLUCIONES EMPRESARIALES SAS,40373,2022/10/22,2022/11/21,-18," $  89.900,00 ",ghumana@solesoluciones.com
13050502,FVA ,900241655,SOLE SOLUCIONES EMPRESARIALES SAS,40630,2022/10/26,2022/11/25,-22," $  433.767,50 ",ghumana@solesoluciones.com
13050502,FVA ,900368512,SOLUCIONES DE TELECOMUNICACIONES Y COMPUTO SAS,38968,2022/10/09,2022/11/08,-5," $  480.000,00 ",auxcontable@sotelcom.co
13050502,FVA ,900368512,SOLUCIONES DE TELECOMUNICACIONES Y COMPUTO SAS,38969,2022/10/09,2022/11/08,-5," $  600.000,00 ",auxcontable@sotelcom.co
13050502,FVA ,900368512,SOLUCIONES DE TELECOMUNICACIONES Y COMPUTO SAS,39734,2022/10/16,2022/11/15,-12," $  455.094,00 ",auxcontable@sotelcom.co
13050502,FVA ,900368512,SOLUCIONES DE TELECOMUNICACIONES Y COMPUTO SAS,39735,2022/10/16,2022/11/15,-12," $  101.900,00 ",auxcontable@sotelcom.co
13050502,FVA ,900368512,SOLUCIONES DE TELECOMUNICACIONES Y COMPUTO SAS,40187,2022/10/20,2022/11/19,-16," $  497.526,01 ",auxcontable@sotelcom.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,38701,2022/10/07,2022/11/06,-3," $  109.800,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,38702,2022/10/07,2022/11/06,-3," $  453.067,50 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39032,2022/10/09,2022/11/08,-5," $  62.900,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39033,2022/10/09,2022/11/08,-5," $  171.800,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39034,2022/10/09,2022/11/08,-5," $  1.261.544,50 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39035,2022/10/09,2022/11/08,-5," $  310.463,66 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39036,2022/10/09,2022/11/08,-5," $  453.067,50 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39037,2022/10/09,2022/11/08,-5," $  171.800,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39038,2022/10/09,2022/11/08,-5," $  1.116.082,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39039,2022/10/10,2022/11/09,-6," $  362.454,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39468,2022/10/13,2022/11/12,-9," $  131.800,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39469,2022/10/13,2022/11/12,-9," $  46.900,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39470,2022/10/13,2022/11/12,-9," $  80.000,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39780,2022/10/16,2022/11/15,-12," $  46.900,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39781,2022/10/16,2022/11/15,-12," $  453.067,50 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39782,2022/10/16,2022/11/15,-12," $  453.067,50 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39783,2022/10/16,2022/11/15,-12," $  80.000,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39784,2022/10/16,2022/11/15,-12," $  135.800,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39785,2022/10/16,2022/11/15,-12," $  60.900,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39863,2022/10/16,2022/11/15,-12," $  159.988,31 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39864,2022/10/16,2022/11/15,-12," $  80.344,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39865,2022/10/16,2022/11/15,-12," $  214.164,38 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39866,2022/10/16,2022/11/15,-12," $  169.647,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,39867,2022/10/16,2022/11/15,-12," $  154.400,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900134674,SOLUCIONES VERTICALES S.A.S.,40345,2022/10/22,2022/11/21,-18," $  225.000,00 ",logistica@solucionesverticales.com.co
13050502,FVA ,900464271,SUBS CORP SAS,39786,2022/10/16,2022/11/15,-12," $  1.158.000,00 ",auxnomina@subscorp.net
13050502,FVA ,900464271,SUBS CORP SAS,39868,2022/10/16,2022/11/15,-12," $  1.505.400,00 ",auxnomina@subscorp.net
13050502,FVA ,900464271,SUBS CORP SAS,40850,2022/11/01,2022/12/01,-28," $  926.400,00 ",auxnomina@subscorp.net
13050502,FVA ,830042508,SUPER DESTINO SAS,35899,2022/09/06,2022/10/06,28," $  148.900,00 ",cuentasporpagar@superdestino.com.co
13050502,FVA ,830042508,SUPER DESTINO SAS,36754,2022/09/12,2022/10/12,22," $  25.900,00 ",cuentasporpagar@superdestino.com.co
13050502,FVA ,901071455,SYNERGY XPERIENCE SAS,33382,2022/08/01,2022/08/31,64," $  72.900,00 ",facturacion@synergyxp.com.co
13050502,FVA ,901071455,SYNERGY XPERIENCE SAS,35968,2022/09/07,2022/10/07,27," $  105.187,00 ",facturacion@synergyxp.com.co
13050502,FVA ,901071455,SYNERGY XPERIENCE SAS,35969,2022/09/07,2022/10/07,27," $  105.187,00 ",facturacion@synergyxp.com.co
13050502,FVA ,900744047,TAS INGENIERIA SAS,34676,2022/08/19,2022/09/18,46," $  108.000,00 ",tasingenieria@gmail.com
13050502,FVA ,900744047,TAS INGENIERIA SAS,36756,2022/09/12,2022/10/12,22," $  104.900,00 ",tasingenieria@gmail.com
13050502,FVA ,900744047,TAS INGENIERIA SAS,37820,2022/09/20,2022/10/20,14," $  85.900,00 ",tasingenieria@gmail.com
13050502,FVA ,900744047,TAS INGENIERIA SAS,37821,2022/09/20,2022/10/20,14," $  67.900,00 ",tasingenieria@gmail.com
13050502,FVA ,900744047,TAS INGENIERIA SAS,37822,2022/09/20,2022/10/20,14," $  93.900,00 ",tasingenieria@gmail.com
13050502,FVA ,900744047,TAS INGENIERIA SAS,40675,2022/10/26,2022/11/25,-22," $  174.568,50 ",tasingenieria@gmail.com
13050502,FVA ,805022745,TERMOMONTAJES DEL VALLE INGENIERIA SAS,38503,2022/10/04,2022/10/04,30," $  169.797,00 ",coordinadortesoreria@tmvingenieria.com
13050502,FVA ,900563232,TERMOMORICHAL S.A.S,39098,2022/10/10,2022/11/09,-6," $  386.000,00 ",notificaciones@genserpower.com
13050502,FVA ,900563232,TERMOMORICHAL S.A.S,39099,2022/10/10,2022/11/09,-6," $  386.000,00 ",notificaciones@genserpower.com
13050502,FVA ,900563232,TERMOMORICHAL S.A.S,39101,2022/10/10,2022/11/09,-6," $  386.000,00 ",notificaciones@genserpower.com
13050502,FVA ,900563232,TERMOMORICHAL S.A.S,40340,2022/10/21,2022/11/20,-17," $  92.870,00 ",notificaciones@genserpower.com
13050502,FVA ,900516457,TOPLLANTAS SAS,36357,2022/09/08,2022/10/08,26," $  60.000,00 ",kagudelo@topllantas.com.co
13050502,FVA ,800169519,TOUREXITO SAS,39736,2022/10/16,2022/11/15,-12," $  364.480,50 ",facturacion.electronica@tourexito.travel
13050502,FVA ,800169519,TOUREXITO SAS,40188,2022/10/20,2022/11/19,-16," $  125.900,00 ",facturacion.electronica@tourexito.travel
13050502,FVA ,800169519,TOUREXITO SAS,40189,2022/10/20,2022/11/19,-16," $  242.987,00 ",facturacion.electronica@tourexito.travel
13050502,FVA ,800169519,TOUREXITO SAS,40677,2022/10/26,2022/11/25,-22," $  485.974,00 ",facturacion.electronica@tourexito.travel
13050502,FVA ,800169519,TOUREXITO SAS,40678,2022/10/26,2022/11/25,-22," $  242.987,00 ",facturacion.electronica@tourexito.travel
13050502,FVA ,800169519,TOUREXITO SAS,40679,2022/10/26,2022/11/25,-22," $  1.503.304,02 ",facturacion.electronica@tourexito.travel
13050502,FVA ,901009337,TRAFOIL SAS,38713,2022/10/07,2022/11/06,-3," $  343.600,00 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,38910,2022/10/09,2022/11/08,-5," $  419.400,00 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,38911,2022/10/09,2022/11/08,-5," $  1.005.723,00 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,38912,2022/10/09,2022/11/08,-5," $  219.730,50 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,39805,2022/10/16,2022/11/15,-12," $  492.150,00 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,39898,2022/10/18,2022/11/17,-14," $  1.181.353,00 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,39901,2022/10/18,2022/11/17,-14," $  3.715.153,50 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,39902,2022/10/18,2022/11/17,-14," $  3.004.431,00 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,39911,2022/10/18,2022/11/17,-14," $  3.859.614,00 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,39912,2022/10/18,2022/11/17,-14," $  851.130,00 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,39913,2022/10/18,2022/11/17,-14," $  166.986,49 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,39914,2022/10/18,2022/11/17,-14," $  214.037,00 ",contabilidad@trafoil.com
13050502,FVA ,901009337,TRAFOIL SAS,40374,2022/10/22,2022/11/21,-18," $  407.400,00 ",contabilidad@trafoil.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,37882,2022/09/20,2022/10/20,14," $  68.900,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,37883,2022/09/20,2022/10/20,14," $  83.883,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,37884,2022/09/20,2022/10/20,14," $  68.900,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,38163,2022/09/22,2022/10/22,12," $  386.000,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,38703,2022/10/07,2022/11/06,-3," $  42.900,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,38842,2022/10/08,2022/11/07,-4," $  232.000,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39041,2022/10/10,2022/11/09,-6," $  211.335,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39042,2022/10/10,2022/11/09,-6," $  75.000,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39043,2022/10/10,2022/11/09,-6," $  166.000,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39044,2022/10/10,2022/11/09,-6," $  219.600,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39045,2022/10/10,2022/11/09,-6," $  3.180.100,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39046,2022/10/10,2022/11/09,-6," $  94.090,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39787,2022/10/16,2022/11/15,-12," $  1.753.019,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39788,2022/10/16,2022/11/15,-12," $  58.000,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39869,2022/10/16,2022/11/15,-12," $  308.800,00 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,39870,2022/10/16,2022/11/15,-12," $  167.387,93 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,40348,2022/10/22,2022/11/21,-18," $  236.723,18 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,40349,2022/10/22,2022/11/21,-18," $  319.413,07 ",msuarez@transequipos.com
13050502,FVA ,800030235,TRANSEQUIPOS SA,40430,2022/10/22,2022/11/21,-18," $  809.635,00 ",msuarez@transequipos.com
13050502,FVA ,890322294,TRANSPORTADORA DE VALORES ATLAS LTDA.,40350,2022/10/22,2022/11/21,-18," $  99.900,00 ",dgutierrez@atlastransvalores.com.co
13050502,FVA ,860058029,TRANSPORTADORA LA DANIA S A,39827,2022/10/16,2022/11/15,-12," $  109.800,00 ",facturas@arrozsupremo.com
13050502,FVA ,860058029,TRANSPORTADORA LA DANIA S A,39843,2022/10/16,2022/11/15,-12," $  150.000,00 ",facturas@arrozsupremo.com
13050502,FVA ,800078692,TRAVEL CLUB SAS,26728,2022/05/04,2022/06/03,153," $  288.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,26912,2022/05/06,2022/06/05,151," $  921.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,26913,2022/05/06,2022/06/05,151," $  921.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,27423,2022/05/13,2022/06/12,144," $  343.600,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,27748,2022/05/18,2022/06/17,139," $  76.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,27749,2022/05/18,2022/06/17,139," $  76.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,27750,2022/05/18,2022/06/17,139," $  76.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,27787,2022/05/19,2022/06/18,138," $  708.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,27788,2022/05/19,2022/06/18,138," $  708.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,27789,2022/05/19,2022/06/18,138," $  253.800,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,28148,2022/05/22,2022/06/21,135," $  97.800,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,28150,2022/05/22,2022/06/21,135," $  94.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,28151,2022/05/22,2022/06/21,135," $  94.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,31300,2022/07/06,2022/08/05,90," $  127.800,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,31305,2022/07/06,2022/08/05,90," $  157.833,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,31307,2022/07/06,2022/08/05,90," $  159.143,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,32180,2022/07/18,2022/08/17,78," $  100.000,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,32184,2022/07/18,2022/08/17,78," $  75.000,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,32354,2022/07/19,2022/08/18,77," $  880.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33046,2022/07/27,2022/08/26,69," $  379.500,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33050,2022/07/27,2022/08/26,69," $  339.187,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33051,2022/07/27,2022/08/26,69," $  251.800,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33054,2022/07/27,2022/08/26,69," $  103.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33055,2022/07/27,2022/08/26,69," $  82.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33136,2022/07/28,2022/08/27,68," $  395.500,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33510,2022/08/02,2022/09/01,63," $  76.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33511,2022/08/02,2022/09/01,63," $  76.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33615,2022/08/02,2022/09/01,63," $  397.500,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33616,2022/08/02,2022/09/01,63," $  391.500,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,33953,2022/08/10,2022/09/09,55," $  395.506,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34024,2022/08/12,2022/09/11,53," $  504.000,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34025,2022/08/12,2022/09/11,53," $  85.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34085,2022/08/12,2022/09/11,53," $  85.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34086,2022/08/12,2022/09/11,53," $  85.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34089,2022/08/12,2022/09/11,53," $  151.800,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34093,2022/08/12,2022/09/11,53," $  128.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34792,2022/08/23,2022/09/22,42," $  155.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34793,2022/08/23,2022/09/22,42," $  155.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34794,2022/08/23,2022/09/22,42," $  155.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34796,2022/08/23,2022/09/22,42," $  105.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34800,2022/08/23,2022/09/22,42," $  177.000,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34801,2022/08/23,2022/09/22,42," $  177.000,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34802,2022/08/23,2022/09/22,42," $  251.800,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34805,2022/08/23,2022/09/22,42," $  1.060.500,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34807,2022/08/23,2022/09/22,42," $  273.103,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34809,2022/08/23,2022/09/22,42," $  85.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34810,2022/08/23,2022/09/22,42," $  233.700,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34811,2022/08/23,2022/09/22,42," $  243.600,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34813,2022/08/23,2022/09/22,42," $  93.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,34814,2022/08/23,2022/09/22,42," $  94.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35476,2022/09/04,2022/10/04,30," $  375.600,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35662,2022/09/05,2022/10/05,29," $  307.600,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35664,2022/09/05,2022/10/05,29," $  170.700,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35667,2022/09/05,2022/10/05,29," $  64.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35668,2022/09/05,2022/10/05,29," $  64.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35670,2022/09/05,2022/10/05,29," $  105.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35671,2022/09/05,2022/10/05,29," $  317.700,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35672,2022/09/05,2022/10/05,29," $  79.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35673,2022/09/05,2022/10/05,29," $  584.420,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35674,2022/09/05,2022/10/05,29," $  561.810,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35675,2022/09/05,2022/10/05,29," $  564.190,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35676,2022/09/05,2022/10/05,29," $  564.190,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35677,2022/09/05,2022/10/05,29," $  576.090,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35678,2022/09/05,2022/10/05,29," $  94.900,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35681,2022/09/05,2022/10/05,29," $  430.557,00 ",analistatesoreria.3@bcdtravel.com.co
13050502,FVA ,800078692,TRAVEL CLUB SAS,35862,2022/09/06,2022/10/06,28," $  141.800,00 ",analistatesoreria.3@bcdtravel.com.co
